,sample_id,catalog_content,image_link,price
64551,175304,"Item Name: Campbell’s Homestyle Soup, Italian Style Wedding Soup, 18.6 Ounce Can (Case of 12)
Bullet Point 1: Campbell’s Homestyle Soup: Twelve (12) 18.6 oz cans of Campbell’s Homestyle Soup, Italian Style Wedding Soup
Bullet Point 2: Festive Flavors: Canned soup features tasty flavors from meatballs, spinach, romano cheese and pasta cooked in chicken broth
Bullet Point 3: No Artificial Flavors: This canned soup has no artificial flavors or high fructose corn syrup
Bullet Point 4: Part of a Perfect Family Dinner: Campbell's Soup is a family favorite at the dinner table, and makes a great office or school lunch
Bullet Point 5: Easy to Heat: Just pop this soup in a microwave-safe bowl and heat up to 3 minutes, let sit for 1 minute, and enjoy
Value: 223.2
Unit: Ounce
",https://m.media-amazon.com/images/I/91hpxjnWZnL.jpg,2.88
48023,78721,"Item Name: Thick-It Clear Advantage Moderately Thick Cranberry Juice, Honey Consistency, Ready-to-Drink, Digestible Swallowing Aid, Hydration on the Go, Convenient & Ready-to-Use, 8 oz Bottle (Pack of 24)
Bullet Point 1: VALUE PACK of 24; 8 fluid ounce resealable bottles
Bullet Point 2: READY-TO-DRINK: just open and serve! No mixing required!
Bullet Point 3: VERSATILE: Chill or freeze while maintaining desired consistency!
Bullet Point 4: DIETARY FRIENDLY: Gluten Free, Cholesterol Free, Low Sodium, No High Fructose Corn Syrup, 100% Daily Value Vitamin C Per 8 fl oz Serving, Kosher
Bullet Point 5: RESEALABLE BOTTLE: Take with you on-the-go, or store in the refrigerator for up to 14 days
Value: 192.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71QSEmD4PAL.jpg,62.815000000000005
51292,96578,"Item Name: Stages
Bullet Point: GROBAN JOSH STAGES
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71gXpL8lt3L.jpg,9.88
16363,174822,"Item Name: Fleischmann’s Yeast, Fleischmann’s Instant Dry Yeast, 16 Ounce - 1 Pack, Fast-Acting, Gluten Free, No Preservatives
Bullet Point 1: Contains single 16 ounce pack of Fleischmann’s Instant Dry Yeast.
Bullet Point 2: Mix Instant Dry Yeast directly with other dry ingredients and add to your favorite recipes.
Bullet Point 3: Requires only one rise.
Bullet Point 4: No need to hydrate in water and no refrigeration required prior to opening. Store in tightly covered container in refrigerator and use within 6 months of opening.
Bullet Point 5: Fast-acting yeast that works great in bread machines. It is gluten free, kosher, and has no preservatives with over 150 years of experience.
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71j4tq6x-lL.jpg,8.0
25980,249956,"Item Name: Blue Runner Creole Cream Style Black Beans 16 Ounce (Pack of 12)
Bullet Point 1: READY TO SERVE: A high serving of protein, these creamy black beans are hearty & lightly seasoned to Creole perfection. Modeled after the traditional recipe, these canned beans are a Southern cooking staple.
Bullet Point 2: SLOW COOKED BEANS: Versatile creamy black beans are canned, easy to prepare & ready to serve. They are ideal as side dishes, in tacos, burgers, black bean soup, chilis & can be made into black bean burgers.
Bullet Point 3: CREOLE CREAMY BEANS: Our Creole style canned beans are a perfect start to any Southern dish. Mix with sausage or meat, or use to make soup & chili. Our bean varieties include navy, pinto, & red beans.
Bullet Point 4: SOUTHERN CREOLE CUISINE: Try our Southern meal staples such as gumbo, etouffée, jambalaya & shrimp bases; chili starters; navy bean & red bean soups, tomato basil bisque & select dry bean varieties.
Bullet Point 5: BLUE RUNNER FOODS: From 1918 until today, Blue Runner Foods are known for producing authentic Lousiana Creole & Cajun beans, soups, bases & more that are ready-to-serve & easy to create.
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/91SPNkneowL.jpg,15.21
50443,249395,"Item Name: Bones Coffee Company Red Velvet Flavored Coffee Pods, Single-Serve Bones Cups for Coffee Maker 1.0 & 2.0, Medium Roast, Red Velvet Cake Flavor, 12 ct
Bullet Point 1: Share the love this holiday; Impress your sweetheart with our limited edition red velvet coffee; Make your moments sweeter with chocolate cake and a hint of cream cheese frosting with your loved one
Bullet Point 2: Artisan Roasted Coffee Beans: Our Bones cup coffee pods are made from carefully selected coffee beans and roasted to perfection in small batches. Resulting in the freshest coffee with a rich, full-bodied, exceptionally smooth taste out of every cup of coffee you brew.
Bullet Point 3: Coffee Pods: Our 12-count single-serve coffee pods are compatible with brewers Hamilton Beach, Cuisinart, Breville, and Mr. Coffee machines. They are also 100% recyclable, so you can enjoy them and remain environmentally conscious.
Bullet Point 4: Vegan and Keto Friendly : Enjoy our Bones Coffee flavored coffee k cups without the guilt! Our gourmet coffees are vegan friendly, keto friendly, and dairy free with no added sugar or carbs. A delicious, guilt-free coffee experience in every cup!
Bullet Point 5: 100% Arabica Beans: Our Brazilian coffee beans are ethically sourced, and each batch is roasted and packed in the USA. Our signature medium-roast Arabica blend gives you a smooth flavor with low acidity; a strong, sweet aroma with a delicious, addictive flavor for every bones cups coffee.
Product Description: Bones Coffee Company stands out as an enticing alternative to what usually lines the shelves at the local grocery store. As small batch roasters, we bring imaginative flavors and colorful artwork to our customers. Bones Coffee provides seriously fresh, delicious coffee right to your doorstep. Our loyal customers have fueled our success and ignited our passion to keep bringing delectable flavors and unique experiences in every cup.
Value: 12.0
Unit: Count
",https://m.media-amazon.com/images/I/81EuhAToARL.jpg,18.49
44604,226951,"Item Name: Loma Linda CHIK’N - BROTH PLANT BASED CHICKEN (5 oz) (Pack of 12)
Value: 60.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/814HGJ+YGgL.jpg,26.95
5508,150757,"Item Name: Del Monte French Style Cut Green Beans Cans, 7.25-Pound
Value: 116.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61JWuQjr+DL.jpg,8.885
42130,9135,"Item Name: WithCo Ellis Old Fashioned Mix Cocktail Drink Mixer - Madagascar Vanilla, Orange, Angostura Bitters & Cinnamon - Ideal for Whiskey, Bourbon, Mezcal, & Mocktails - Makes 32 Cocktails, 16 oz
Bullet Point 1: ELEVATES YOUR WHISKEY EXPERIENCE: Eliis Old Fashioned mixer syrup features Madagascar Vanilla, Orange, Aromatic Bitters, and Cinnamon, expertly crafted to bring out the full flavors of your favorite whiskey, bourbon, rye, mezcal, or añejo tequila
Bullet Point 2: SMOOTH & AROMATIC: Enjoy a well-balanced, smooth taste that enhances your spirit profile and adds aromatic depth to any cocktail. Perfect for whiskey lovers seeking a premium twist on the classic Old Fashioned.
Bullet Point 3: VERSATILE & NON-ALCOHOLIC OPTIONS: Ideal for mixing into cocktails like Old Fashioneds or pairing with non-alcoholic whiskey in mocktails, allowing you to enjoy rich, full-bodied flavor in both alcoholic and non-alcoholic drinks, no matter your preference. A great addition to your bartender kit, whiskey glasses, or cocktail shaker.
Bullet Point 4: HEALTH-BOOSTING INGREDIENTS: Infused with Vitamin C and Vitamin B, offering functional benefits while you sip your favorite drinks. A delicious way to add a touch of wellness to your cocktail hour. Perfect for mixing in your blender, cocktail shaker, or serving with your favorite drinking glasses in the kitchen.
Bullet Point 5: NATURAL & PURE: Made with freshly squeezed juice and botanicals, this syrup is free of artificial flavorings, sweeteners, and additives. With up to 50 drinks per 750ml bottle, it’s an essential addition to any home bar. Enjoy unopened for 18 months or refrigerated for 6 weeks after opening
Product Description: Ellis Old Fashioned Cocktail</strong></p>Smooth and classic, just a splash of the Ellis Old Fashioned wins even the toughest critics over. We sourced vanilla bean all the way from Madagascar to create the most perfectly balanced Old Fashioned you’ll ever try. It’s a whiskey-enthusiast’s dream, but everyone will end up wanting a taste.
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61Zzk+w7GkL.jpg,11.99
52559,81607,"Item Name: Nabisco Ritz Crackers Whole Wheat 12.9 Oz
Product Description: Grocery
Value: 24.0
Unit: Count
",https://m.media-amazon.com/images/I/81SlEJAdUZL.jpg,9.44
34212,75930,"Item Name: Gundelsheim Sauerkraut (6x28.5 Oz)
Product Description: Enjoy Gundelsheim Sauerkraut (6x28.5 Oz). Sauerkraut is often served as a main course, a wonderful steaming dish, with fried sausages, grilled chops and chunks of pickled meats and smoked ham. (Please note information is descriptional only. Please refer ingredients on product prior to use and please consult your health professional with any health or dietary matters before use.)
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/214dsAi8bsL.jpg,64.52
21603,88723,"Item Name: Trident Unwrapped Gum, Spearmint 50-ct
Bullet Point 1: One bottle with 50 pieces of Trident Unwrapped Spearmint Sugar Free Gum (packaging may vary)
Bullet Point 2: Spearmint flavored sugar free chewing gum sticks
Bullet Point 3: Helps clean and protect teeth while providing fresh breath
Bullet Point 4: Spearmint chewing gum made with xylitol
Bullet Point 5: Chewing Trident after eating and drinking cleans and protect teeth
Value: 50.0
Unit: Count
",https://m.media-amazon.com/images/I/71DsvRGXyKL.jpg,9.31
178,204586,"Item Name: George’s Beverage Company 8 Pack Spicy Bloody Mary Mix - 1L Bottle - Gluten Free, All Natural Mixer
Bullet Point 1: George’s Spicy Bloody Mary Mix: Extremely drinkable with a spicy taste. Perfect thickness; not too thick, not too thin, providing a great mouthfeel. Derives spice/heat from fresh horseradish & our proprietary cayenne based hot sauce
Bullet Point 2: George’s product lineup prioritizes quality, responsible ingredient sourcing, and exceptional flavor, setting a high standard in the industry.
Bullet Point 3: Initially known for their craft bloody mary mixes, George’s introduced popular Spicy and Mild variants, celebrated for their classic taste and well-balanced flavor.
Bullet Point 4: Partnering with renowned brands, George’s expanded their range to include innovative blends such as Old Bay Bloody Mary and Zatarain’s Cajun Bloody Mary mixes.
Bullet Point 5: While George’s has gained recognition as the microbrew of bloody mary mixes, their product range has diversified to cater to a variety of tastes and preferences.
Bullet Point 6: With offerings like Lime Margarita Mix, Sweet and Sour Mix, and Strawberry Margarita-Daiquiri Mix, George’s continues to meet customer demands, providing gluten-free, natural ingredient-based products meticulously crafted for superior taste and convenience.
Bullet Point 7: Includes (8) 1L Bottles, Phone and tablet holder and tasting notes/recipes
Product Description: The product lineup from George’s is built upon a foundation of quality, responsible ingredient sourcing, and, of course, exceptional flavor. Beginning with their craft bloody mary mixes, George’s introduced the Spicy and Mild mixes, which quickly became favorites, boasting a classic taste with a rich, well-balanced flavor profile. As George’s expanded, so did their range of offerings, partnering with renowned brands to introduce innovative blends such as the Old Bay Bloody Mary, Zatarain’s Cajun Bloody Mary, Lea & Perrins Bloody Mary, and Frank’s RedHot Original Bloody Mary mixes. While George’s has earned a reputation as the microbrew of bloody mary mixes, their product range extends far beyond that, offering a diverse selection to suit various preferences. Continuing to meet customer demands, the George’s team has expanded their offerings to include an array of cocktail mixes such as the Lime Margarita Mix, Sweet and Sour Mix, Strawberry Margarita-Daiquiri Mix, Pina Colada Mix, and more to come! All George’s products are gluten-free and crafted with real, natural ingredients, ensuring authenticity and superior taste. Each product is meticulously blended to perfection, ready to be enjoyed with just your favorite spirit, making them the ideal choice for cocktail enthusiasts seeking convenience without compromising on quality.
Value: 33.8
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51VS7amdCnL.jpg,89.98
30608,186111,"Item Name: Black Radiance Color Perfect Liquid Make-Up, Cocoa Bean, 1 Ounce
Bullet Point 1: Oil-Free
Bullet Point 2: Applies smoothly and enhances the natural undertones of the skin
Bullet Point 3: Ideal for all skin types
Value: 1.0
Unit: ounce
",https://m.media-amazon.com/images/I/51FIrX+9GQL.jpg,6.640000000000001
59746,135471,"Item Name: Wilderness Poets, Almond Butter - Organic Raw Nut Butter (8 Ounce) - Vegan, Gluten Free, Non GMO, No Salt, No Sugar - Glass Jar
Bullet Point 1: 1 Jar of Wilderness Poets Organic Raw Almond Butter - 8 oz (227 g)
Bullet Point 2: Ingredients: Organic, Raw, California Almonds
Bullet Point 3: USDA Certified Organic, RAW, Vegan, Gluten Free, Non-GMO, No added Salt or Sugar
Bullet Point 4: Made in Small Batches - Packaged in a Glass Jar to Preserve Freshness
Bullet Point 5: Spreadable Almond Butter with a Creamy and Very Slightly Crunchy Texture.
Product Description: Wilderness Poets Raw Almond Butter is made with 100% Organic, California grown Almonds. These carefully selected, premium almonds are bursting with life and flavor. We are proud to offer you an incredibly smooth, creamy, and delicious almond butter. We have chosen to make our Almond Butter with Organic, Raw California Almonds for several reasons. Wilderness Poets strongly advocate for natural ingredients and work to remain loyal to our regional growers (rather than importing Almonds for our Almond Butter). Note from our Almond supplier: ""Our Organic Almond growers use water pasteurization which does not effect the almonds' ability to germinate. We've actually grown almond trees with our shelled Organic California Almonds in order to prove to ourselves the nuts are raw and viable. Our relationship with our California farmers supports the regional economy and helps build strong community."" Almonds are one of the earth’s most ancient and nutritious food sources. They are an excellent source of energy and fiber, and are loaded with vitamin E. The almond has always been a favorite symbol (and source of sustenance) for writers and artists. Shakespeare refers to the almond as a powerful symbol of temptation. Van Gogh devoted over a dozen paintings to their likeness.
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61RwqxwoUnL.jpg,12.74
67284,214077,"Item Name: HERSHEY'S KISSES Milk Chocolate Candy Bulk Bag, 60 oz
Bullet Point 1: Contains one (1) 60-ounce bulk bag of HERSHEY'S KISSES Milk Chocolate Candy
Bullet Point 2: Bulk milk chocolate candy wrapped with stunning blue foils best used for party favors, treat dishes and candy buffets for a themed snack that looks as good as it tastes
Bullet Point 3: Kosher and gluten free bulk chocolate candy individually wrapped in decorative blue foils for lasting freshness and convenience
Bullet Point 4: Perfect for back to school preparation, wedding and graduation events, baby showers, birthday parties and anniversary dates
Bullet Point 5: Creamy, delectable milk chocolate classics in bite size morsels perfect for snacking and sharing throughout any day, including in Christmas, Valentine's Day, Easter and Halloween candy selections needing a touch of blue
Bullet Point 6: Includes cold packs to prevent melting during summer.
Value: 60.0
Unit: Ounce
",https://m.media-amazon.com/images/I/719mfofmzPL.jpg,36.99
12600,190990,"Item Name: Special Tea A-Maize-Ing Loose Leaf, Fruit Tea, 1 oz
Bullet Point 1: Makes about 10 - 12 cups of tea.
Bullet Point 2: Without caffeine or bitter substances, the healthy, inexpensive and delicious beverages quickly conquered a new clientele.
Bullet Point 3: At the beginning of the 80’s, colored blends composed of pieces of fruit made their way into the tea shops.
Bullet Point 4: Packed in a reseal able foil pouch to retain freshness.
Bullet Point 5: The main ingredients of a fruit tea blend are mild, sweet apple pieces, fruity rose hip peels and fresh, tangy hibiscus blossoms; these components characterize the necessary ‘body’ of a fruit tea blend.
Bullet Point 6: Individually hand packed in the USA.
Value: 1.0
Unit: ounce
",https://m.media-amazon.com/images/I/81KpDs3RbzL.jpg,8.23
16462,225901,"Item Name: Coffee Concentrate - Cold Brew Coffee, Perfect for Hot or Iced Instant Coffees, Hot Drinks, Cold Brew Concentrate, 2 Pack - Caramel
Bullet Point 1: Premium Arabica Coffee – Our Coffee Concentrates are made with 100% natural arabica coffee that is ethically and sustainably sourced from farms all over the world. Each sip promises the experience of freshly brewed ice or hot coffee, without any bitterness or acidic aftertaste. Enjoy the taste of pure, ultra-smooth coffee in every sip!
Bullet Point 2: Quality Ingredients – Indulge in a healthier coffee experience with our thoughtfully crafted coffee concentrates, a delicious alternative to conventional coffee shop beverages. Our concentrates are brewed using premium Arabica beans, purified water, and natural flavors—free from sugar, artificial additives, fillers, and preservatives.
Bullet Point 3: Customizable Taste – With just a teaspoon, experience the power of 80mg of caffeine, mirroring the strength of a standard cup of coffee, while maintaining a consistent and delightful flavor profile. Select from our five delicious flavors and enjoy them in both iced and hot variations. With Javvy Coffee, the possibilities are endless. From cold brews to lattes, cappuccinos, cocktails, and more. Unleash your creativity and customize your coffee experience just the way you like it.
Bullet Point 4: Insane Value – Each bottle contains up to 35 servings of coffee concentrate which is 3x more servings than our competitors. With Javvy Coffee, you're only spending less than $1/cup meaning you get to enjoy premium specialty coffee every day without breaking the bank!
Bullet Point 5: Amazing Customer Service – We are confident you will enjoy our 100% natural coffee concentrate. If you encounter any concerns or have any inquiries, please reach out to us, and we promise to resolve any issue promptly and completely, ensuring your satisfaction every time.
Value: 12.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71IyqMPhFzL.jpg,43.95
11915,206889,"Item Name: KATE FARMS Organic Nutrition Shake, Strawberry, 16g protein, 27 Vitamins and Minerals, Protein Meal Replacement Drink, Protein Shake, 11 oz (12 Pack)
Bullet Point 1: KATE FARMS Nutirition Shakes provide plant-based organic pea protein and essential vitamins and minerals. They contain a blend of phytonutrient extracts sourced from things like broccoli, kale, berries, and turmeric.
Bullet Point 2: Certified USDA Organic, Non-GMO Project Verified, Kosher, gluten free, and made without common allergens. That’s some certified goodness.
Bullet Point 3: Available in four flavors Vanilla, Chocolate, Strawberry and Coffee
Bullet Point 4: KATE FARMS Nutrition Shakes are made with high-quality ingredients and without artificial flavors or sweeteners.
Bullet Point 5: KATE FARMS Nutrition Shakes are a great, tasty way to add high quality nutrition to your diet
Value: 132.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/711DZuE7HIL.jpg,51.0
12728,128770,"Item Name: McCormick Paprika 18 oz., 6 per case
Product Description: McCormick Paprika, 18 oz., 6 per case
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/51oqV0h8vxL.jpg,56.055
3924,292444,"Item Name: PAPERBLANK Black Moroccan Midi, 1 EA
Product Description: Lifestyle
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/61195LK6GYL.jpg,17.17
37328,208521,"Item Name: Baylis & Harding Liquid Hand Soap Wash with Dispenser, Tonka Bean & Neroli, 16.9oz/500ml
Bullet Point 1: PERFECT for BATHROOM or KITCHEN - 500ml per bottle of mild hand soap wash with liquid dispenser
Bullet Point 2: 98% ORGANIC INGREDIENTS - Dye Free, Paraben Free, Silicone free, Sulfate, SLS, SLES, ALES Free. 95% Biodegradable Formula
Bullet Point 3: SUSTAINABLE LUXURY - Made in the UK, vegan friendly and cruelty free. Check out our refill solutions to keep enjoying your hand wash bottles for longer. All our bottles and refill containers are readily recyclable.
Bullet Point 4: MADE IN THE UK - Made Lovingly in England and kind to the body, soul and planet. Leaves hands feeling soft and cleansed
Bullet Point 5: Essential OILS - Embrace a true moment whilst you indulge in our expertly blended fragrance infused with a unique fusion of essential oils paired with carefully selected organic extracts to help purify and cleanse the mind and body.
Product Description: Baylis and Harding. We develop all our formulations with great care to ensure they are safe to use and provide a great consumer experience. We continuously review all our formulations to ensure compliance with regulatory requirements and to reflect consumer preferences. We have developed all our products to use alternative preservative systems and we can confirm that our products are paraben free. Developed and designed to provide an affordable and luxury experience. We are conscious of the negative impact that packaging has on the environment. We have adopted the principles supported by the Plastic Pact 2018. Inspired with body in mind with Organic extracts and 98% naturally derived ingredients. Our bottle are 100% PCR with Recyclable pumps and caps.
Value: 16.9
Unit: Fl Oz
",https://m.media-amazon.com/images/I/519zxb5O5JL.jpg,14.79
48147,218690,"Item Name: Famous Amos Classic Chocolate Chip Cookies, 2 Ounce Bag (Pack of 12) bundled by SUPERDEALS with Mystery Gift
Bullet Point 1: Indulgent Taste: Savor the classic flavor of rich chocolate chips enveloped in buttery cookie goodness with Famous Amos Chocolate Chip Cookies.
Bullet Point 2: Convenient Portions: Each 2-ounce bag offers a perfect single-serving size, making these cookies an ideal on-the-go snack.
Bullet Point 3: Bulk Bundle: This pack includes 12 individually wrapped bags, ensuring you have a plentiful supply of your favorite cookies.
Bullet Point 4: Surprise Gift: Elevate your snacking experience with a mystery gift included in this bundle from SUPERDEALS.
Bullet Point 5: ENJOY THE VALUE: Convenience of a pack of 12, bundled by SUPERDEALS for your snacking pleasure. Delight in the exceptional value and unparalleled convenience offered by our thoughtfully bundled snacking assortment.
Product Description: Indulge in the irresistible taste of Famous Amos Classic Chocolate Chip Cookies, conveniently packaged in 2-ounce bags. This bundle offers a total of 12 bags, providing ample opportunities to savor the perfect blend of rich chocolate and buttery goodness. Crafted with high-quality ingredients, these cookies are a timeless treat that satisfies your sweet cravings. Whether you're sharing with loved ones or enjoying them on your own, each bite promises a delightful experience. Offered by SUPERDEALS, this pack also includes a surprise mystery gift, adding an extra touch of excitement to your snacking adventure.
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91sJfnmdubL.jpg,19.2
20798,36137,"Item Name: Familia Swiss Muesli Cereal, Original Recipe with Fruit and Nuts - Enjoy Hot, Cold or as Overnight Oats, 29 oz (Pack of 3)
Bullet Point 1: SWISS MUESLI: Enjoy the original Swiss Müesli cereal for a healthy breakfast or snack. It's the perfect blend of rolled oats, apple flakes, wheat flakes, raisins, hazelnuts and roasted almonds. Eat with milk or yogurt for a quick bowl of goodness, and try adding some muesli cereal to smoothies, muffins or granola bars for healthy, nourishing snacks.
Bullet Point 2: TRY IT THE SWISS WAY: Produced in the picturesque Swiss mountains- the true birthplace of muesli, Familia Müesli is perfect for making your own ‘Birchermüesli’. Dr. Bircher-Benner, a Swiss physician, was the originator of muesli, combining nuts, grated apple and other fresh fruit with oats, and soaking the muesli in milk or yogurt overnight to produce a wholesome, nutritious dish with a creamy soft texture. #SwissMuesli #makeitdelicious
Bullet Point 3: BOOST YOUR BREAKFAST: Start your day right with a hearty mix of high-quality whole grains, delicious fruit flakes and house-roasted nuts. With 8g of fiber and 10g of protein per 100g, our Swiss Müesli cereal will keep you full and power you with energy for the day.
Bullet Point 4: GOOD FOR YOU AND THE PLANET TOO: From our recycled cardboard box, to the cereal inside our climate-neutral plastic bags, every part of Familia is working towards becoming climate positive. Our Müesli cereals are made using 100% whole grains. They are vegan, Kosher (certified OU-D) and are third party verified as non-GMO.
Bullet Point 5: FAMILIA: #MuesliLove We live for Müesli. But not just any muesli- Familia is the world’s first Müesli company - and it’s best! For over 60 years, Familia has been producing healthy cereals for the whole family, using premium quality natural ingredients and gentle manufacturing processes. Check out our variety of low-fat, no-added sugar, or gluten free Swiss Müeslis and granolas.
Product Description: Familia Swiss Muesli Cereal, Original Recipe 29 Ounce Box
Value: 87.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71OiYYglwFL.jpg,8.67
51161,52946,"Item Name: Iberia Basmati Seasoned Yellow Rice, 8 Ounce (Pack of 12)
Bullet Point 1: SIMPLE TO PREPARE: Iberia Basmati Yellow Rice is simple to prepare, cooks to fluffy perfection every time, and presents a beautiful complement to a range of meats and vegetables
Bullet Point 2: PERFECTLY SEASONED: Made with long grain basmati rice and seasoned with a wonderful blending of onion, garlic, spices, rich chicken Flavor, and coriander
Bullet Point 3: VERSATILE: try it with chicken and asparagus or pork chops and green beans
Bullet Point 4: A SPANISH CLASSIC: a great Spanish classic made deliciously easy, in a few minutes you can serve your family a Spanish-inspired rice dish with the savory flavors
Bullet Point 5: BULK BUY: 12 x 8 Ounce seasoned rice boxes to keep your pantry well stocked
Value: 96.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91B9NmvH0LL.jpg,1.47
70633,10876,"Item Name: SKITTLES & STARBURST Assorted Candy Variety Pack for Holidays, Gifts, Parties, Candy Assortment, 62.79 oz (30 Count) Bulk Box
Bullet Point 1: WIDE VARIETY OF FLAVORS: Experience an assortment in our sour candy variety pack including SKITTLES and STARBURST in flavors like Original, Sour, Wild Berry, and FaveREDS, perfect for diverse taste preferences
Bullet Point 2: IDEAL FOR GIFTING: This candy variety pack bulk makes a delightful surprise for care package ideas, hostess gifts, and celebrations like Easter, Christmas, and Halloween
Bullet Point 3: PERFECT PARTY CANDY: Add excitement to any gathering with our candy box variety pack, featuring popular chewy candies ideal for parties and year-round occasions
Bullet Point 4: CONVENIENT OFFICE TREAT: Keep the office pantry stocked with a candy mix variety pack including vibrant SKITTLES and STARBURST to share with colleagues
Bullet Point 5: READY FOR ANY CRAVING: Never run out of your favorites with this candy bars variety pack full size, ensuring your family's fruity treat needs are always met
Value: 62.79
Unit: Ounce
",https://m.media-amazon.com/images/I/91X267YpIHL.jpg,31.995
40010,57648,"Item Name: Olyra Organic Breakfast Biscuit Sandwiches | Hazelnut Cocoa | Kids Healthy Snacks, Low-Sugar, High Fiber | 4 Count (Pack of 1)
Bullet Point: Healthy Cookie: Start your day with a delicious sandwich cookie from OLYRA. Satisfying and nutrient-dense. Great taste and texture.Each box contains 4 Individual 1.32 ounce packs
Value: 5.28
Unit: Ounce
",https://m.media-amazon.com/images/I/81cOa9sxJTL.jpg,4.99
20005,2095,"Item Name: Mint Merlot Black Tea (Loose) (4 oz, ZIN: 541943) - 2 Pack
Bullet Point 1: Our Mint Merlot Black Tea is a tasty flavored Black tea with Peppermint Leaf, Blackberry and Currants that has a refreshing taste that will impress you! The unique Mint Merlot taste is delicious! - Ingredients: Black tea, Peppermint Leaf, Blackberry, Currants and Natural Mint Merlot Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 4 oz
Bullet Point 5: Loose Leaf Black Tea - Packed in a convenient upright pouch!
Product Description: Our Mint Merlot Black Tea is a tasty flavored Black tea with Peppermint Leaf, Blackberry and Currants that has a refreshing taste that will impress you! The unique Mint Merlot taste is delicious! - Ingredients: Black tea, Peppermint Leaf, Blackberry, Currants and Natural Mint Merlot Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teaspoon of tea for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Strain and pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teaspoons of tea into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the tea itself. Steep for 5 minutes. Fill a serving pitcher with 1/4 cold water. Strain and pour the tea into the serving pitcher Add ice and top-up with cold water. Sweeten and garnish to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to main
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81MNk0kaGeL.jpg,29.41
50804,45267,"Item Name: ZEVIA Soda Black Cherry Tall Can, 16 FZ
Bullet Point 1: A zero-calorie soda
Bullet Point 2: Gluten-free
Bullet Point 3: No caffeine
Bullet Point 4: No sugar or artificial sweeteners
Bullet Point 5: One 16 fl oz can of Zevia black cherry soda
Product Description: Zevia black cherry soda is a zero-calorie, caffeine-free carbonated beverage in a large 16 fl oz can. It has no sugar, no artificial sweeteners and no artificial flavors. Zevia black cherry soda ingredients include carbonated water, stevia leaf extract and natural flavors. The drink is kosher, gluten-free and Non-GMO.
Value: 16.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81Q2Hpfz3zL.jpg,49.015
16170,273355,"Item Name: Betty Crocker Muffin & Quick Bread Mix, Banana Nut, 12.3 oz Box (2 Pack)
Product Description: Premium Muffin Mix & Quick Bread With Real Walnuts Kosher Dairy
Value: 24.6
Unit: Ounce
",https://m.media-amazon.com/images/I/615KnzFZjLL.jpg,3.89
68202,89478,"Item Name: Marco Polo Cherries, Sour Pitt 24.0 OZ(Pack of 2)
Bullet Point 1: (Pack of 2)
Bullet Point 2: Product Of Bulgaria
Bullet Point 3: (LARGE) 24.0 oz Jars
Product Description: Marco Polo Cherries, Sour Pitted (LARGE) 24.0 oz Jars (Pack of 2)
Value: 2.0
Unit: Count
",https://m.media-amazon.com/images/I/61wf35Gg2LL.jpg,4.95
